Year,Month,Deal ID,Stage,PSO/Non-PSO,Region,Practice,Channel,Business Unit,Weight,Leads UW,Leads,SalesOps,Actuals
2021,4,3762,Commit,Non-PSO,US-West,Document Understanding AI,AWS,HCLS,1.00,"$48,214","$48,214","$48,214",$0
2021,4,3764,Commit,Non-PSO,Canada,Data & Analytics,AWS,Others,1.00,"$1,875","$1,875","$1,875","$1,875"
2021,4,3766,Commit,Non-PSO,US-East,Data & Analytics,GCP,Others,1.00,"$92,391","$92,391","$92,391","$92,391"
2021,4,3767,Commit,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$2,500","$2,500","$2,500","$2,500"
2021,4,3773,L1,PSO,US-Central,Data & Analytics,GCP,Others,0.90,"$40,988","$36,889",$0,"$53,210"
2021,4,3784,Commit,Non-PSO,US-East,Others,AWS,TMEG,1.00,"$4,400","$4,400","$4,400","$13,200"
2021,4,3791,On Hold,Non-PSO,LATAM,Data & Analytics,GCP,Others,0.00,"$11,786",$0,$0,$0
2021,4,3795,Commit,Non-PSO,US-East,Others,AWS,Others,1.00,"$6,000","$6,000","$6,000","$10,000"
2021,4,3801,L2,Non-PSO,US-West,Data & Analytics,Direct,BFSI,0.75,"$79,781","$59,836",$0,$0
2021,4,3812,Commit,Non-PSO,US-West,Conversational AI,GCP,Edu & PubSec,1.00,"$22,167","$22,167","$22,167","-$69,166"
2021,4,3821,Commit,Non-PSO,US-West,Data & Analytics,GCP,Others,1.00,"$42,000","$42,000","$42,000","$44,000"
2021,4,3823,Commit,Non-PSO,EMEA,Others,Direct,TMEG,1.00,"$11,440","$11,440","$11,440","$11,200"
2021,4,3825,On Hold,Non-PSO,US-Central,Custom AI/ML,AWS,Others,0.00,"$33,143",$0,$0,$0
2021,4,3826,On Hold,Non-PSO,US-East,Custom AI/ML,GCP,Others,0.00,"$31,343",$0,$0,$0
2021,4,3827,Commit,Non-PSO,US-East,Marketing Analytics,GCP,Others,1.00,"$8,312","$8,312","$8,312","$21,848"
2021,4,3846,L1,Non-PSO,US-Central,Marketing Analytics,GCP,Others,0.90,"$56,786","$51,107",$0,$0
2021,4,3850,Commit,Non-PSO,US-East,Application Modernization,AWS,Others,1.00,"$40,080","$40,080","$40,080","$48,550"
2021,4,3851,Commit,Non-PSO,US-East,Custom AI/ML,GCP,Others,1.00,"$30,000","$30,000","$30,000","$78,600"
2021,4,3853,L1,Non-PSO,US-East,Conversational AI,GCP,HCLS,0.90,"$121,190","$109,071",$0,$0
2021,4,3855,On Hold,Non-PSO,India,Document Understanding AI,GCP,TMEG,0.00,"$13,714",$0,$0,$0
2021,4,3857,L2,Non-PSO,Canada,Custom AI/ML,AWS,BFSI,0.60,"$44,771","$26,863",$0,$0
2021,4,3859,Commit,Non-PSO,US-East,Others,Direct,HCLS,1.00,"$65,365","$65,365","$65,365","$65,365"
2021,4,3865,Commit,PSO,US-East,Data & Analytics,GCP,BFSI,1.00,"$18,333","$18,333","$18,333","$42,624"
2021,4,3870,Commit,PSO,US-East,Data & Analytics,GCP,HCLS,1.00,"$50,000","$50,000","$50,000",$0
2021,4,3875,Commit,Non-PSO,US-West,Data & Analytics,GCP,Edu & PubSec,1.00,"$67,431","$67,431","$67,431","$62,336"
2021,4,3877,Commit,PSO,US-West,Data & Analytics,GCP,Others,1.00,"$24,000","$24,000","$24,000",$0
2021,4,3879,On Hold,Non-PSO,India,Conversational AI,GCP,HCLS,0.00,"$26,786",$0,$0,$0
2021,4,3882,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$16,666","$16,666","$16,666","$16,666"
2021,4,3888,L2,Non-PSO,US-East,Data & Analytics,Direct,TMEG,0.30,"$10,500","$3,150",$0,$0
2021,4,3902,Commit,Non-PSO,Canada,Data & Analytics,AWS,Others,0.00,$0,$0,$0,"$25,643"
2021,4,3909,On Hold,Non-PSO,US-West,Others,AWS,Others,0.00,"$9,286",$0,$0,$0
2021,4,3915,Commit,Non-PSO,US-West,Custom AI/ML,GCP,Others,1.00,"$27,927","$27,927","$27,927","$24,032"
2021,4,3925,Commit,PSO,US-West,Data & Analytics,GCP,Others,1.00,"$99,099","$99,099","$99,099","-$63,992"
2021,4,3930,Commit,Non-PSO,India,Custom AI/ML,AWS,Others,0.00,$0,$0,$0,$876
2021,4,3959,Commit,Non-PSO,US-East,Custom AI/ML,Direct,BFSI,1.00,"$35,000","$35,000","$35,000","$35,000"
2021,4,3971,L2-L4 Extn,Non-PSO,US-East,Custom AI/ML,GCP,Others,0.00,$0,$0,"$7,043",$0
2021,4,3973,L2,Non-PSO,US-East,Conversational AI,GCP,Others,0.30,"$30,119","$9,036",$0,$0
2021,4,3976,Commit,Non-PSO,US-East,Others,Direct,BFSI,1.00,"$67,631","$67,631","$67,631","$67,631"
2021,4,3979,Commit,Non-PSO,US-West,Conversational AI,GCP,Edu & PubSec,0.00,$0,$0,$0,"$15,500"
2021,4,3983,Commit,Non-PSO,US-East,Document Understanding AI,GCP,Others,1.00,"$11,250","$11,250","$11,250","$7,515"
2021,4,3986,L3,Non-PSO,US-West,Custom AI/ML,AWS,Others,0.10,"$18,956","$1,896",$0,$0
2021,4,3987,Pre-Commit,Non-PSO,India,Conversational AI,GCP,BFSI,0.00,$0,$0,$0,"$11,994"
2021,4,3988,L3,Non-PSO,US-East,Data & Analytics,GCP,HCLS,0.10,"$82,714","$8,271",$0,$0
2021,4,3991,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.00,$0,$0,$0,"$35,000"
2021,4,3992,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.00,$0,$0,$0,"$15,000"
2021,4,3995,L1,Non-PSO,US-West,Data & Analytics,GCP,Edu & PubSec,0.90,"$6,857","$6,171","$1,029",$0
2021,4,4001,L2,PSO,US-East,Conversational AI,GCP,Others,0.30,"$89,464","$26,839",$0,"$68,895"
2021,4,4002,L1,Non-PSO,US-East,Data & Analytics,GCP,Others,0.90,"$62,000","$55,800",$0,"$32,348"
2021,4,4003,On Hold,Non-PSO,US-East,Data & Analytics,GCP,HCLS,0.00,"$100,000",$0,$0,$0
2021,4,4004,L3,Non-PSO,US-West,Infrastructure Modernization,GCP,HCLS,0.10,"$1,099",$110,$0,$0
2021,4,4008,L3,Non-PSO,US-East,Data & Analytics,GCP,Others,0.10,"$13,929","$1,393",$0,$0
2021,4,4021,On Hold,Non-PSO,US-East,Marketing Analytics,GCP,BFSI,0.00,"$46,429",$0,$0,$0
2021,4,4031,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.00,$0,$0,$0,"$71,496"
2021,4,4033,Commit,PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$326,000","$326,000","$326,000","$326,000"
2021,4,4035,Commit,Non-PSO,US-East,Others,AWS,Others,0.00,$0,$0,$0,"$7,680"
2021,4,4052,L3,Non-PSO,US-East,Custom AI/ML,GCP,HCLS,0.10,"$16,500","$1,650",$0,$0
2021,4,4053,Commit,Non-PSO,US-Central,Marketing Analytics,GCP,Edu & PubSec,1.00,"$1,071","$1,071","$1,071","$1,000"
2021,4,4061,Commit,PSO,US-West,Conversational AI,GCP,TMEG,1.00,"$10,960","$10,960","$10,960","$10,960"
2021,4,4067,On Hold,Non-PSO,India,Others,AWS,Others,0.00,"$2,400",$0,$0,$0
2021,4,4069,Commit,PSO,US-East,Data & Analytics,GCP,Others,1.00,"$31,000","$31,000","$31,000","$31,000"
2021,4,4071,Commit,Non-PSO,US-East,Data & Analytics,GCP,Edu & PubSec,1.00,"$84,706","$84,706","$84,706","$84,706"
2021,4,4076,Commit,Non-PSO,US-East,Data & Analytics,GCP,Others,1.00,"$66,857","$66,857","$66,857","$137,904"
2021,4,4092,L2,Non-PSO,US-East,Data & Analytics,AWS,TMEG,0.30,"$19,643","$5,893",$0,$0
2021,4,4096,L1 Extn,Non-PSO,US-Central,Data & Analytics,GCP,Edu & PubSec,0.90,"$85,286","$76,757","$76,757","$99,799"
2021,4,4097,L3,Non-PSO,US-East,Others,AWS,BFSI,0.50,"$26,923","$13,462",$0,$0
2021,4,4098,L1,Non-PSO,India,Document Understanding AI,GCP,Others,0.90,"$2,571","$2,314",$0,$0
2021,4,4102,Commit,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.00,$0,$0,$0,"$24,100"
2021,4,4105,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$14,167","$14,167","$14,167","$14,166"
2021,4,4112,Commit,PSO,US-Central,Data & Analytics,GCP,Others,1.00,"$79,580","$79,580","$79,580","$46,710"
2021,4,4115,Commit,PSO,US-West,Conversational AI,GCP,TMEG,1.00,"$8,146","$8,146","$8,146","$8,146"
2021,4,4120,L1,Non-PSO,EMEA,Data & Analytics,Direct,HCLS,0.90,"$101,667","$91,500",$0,"$49,722"
2021,4,4123,Commit,Non-PSO,US-East,Others,GCP,Edu & PubSec,1.00,"$106,250","$106,250","$106,250",$0
2021,4,4125,L2,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.30,"$33,582","$10,075",$0,$0
2021,4,4129,On Hold,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.00,"$39,286",$0,$0,$0
2021,4,4143,L1,Non-PSO,US-East,Custom AI/ML,Direct,BFSI,0.30,"$21,659","$6,498",$0,"$21,070"
2021,4,4145,L4,Non-PSO,Canada,Conversational AI,AWS,HCLS,0.10,"$26,786","$2,679",$0,$0
2021,4,4147,On Hold,Non-PSO,Canada,Conversational AI,AWS,Others,0.00,"$9,821",$0,$0,$0
2021,4,4162,L2,Non-PSO,US-East,Custom AI/ML,GCP,BFSI,0.10,"$16,743","$1,674",$0,$0
2021,4,4165,Commit,PSO,US-West,Custom AI/ML,GCP,Others,1.00,"$100,000","$100,000","$100,000","-$38,752"
2021,4,4170,Pre-Commit,Non-PSO,Canada,Conversational AI,AWS,HCLS,0.90,"$34,226","$30,804","$30,804",$0
2021,4,4171,Commit,Non-PSO,US-Central,Data & Analytics,GCP,Others,1.00,"$14,280","$14,280","$14,280","$18,850"
2021,4,4176,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$26,000","$26,000","$26,000","$26,000"
2021,4,4177,On Hold,PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.00,"$79,149",$0,$0,$0
2021,4,4178,Pre-Commit,Non-PSO,US-Central,Others,AWS,Others,0.90,"$25,000","$22,500","$22,500",$0
2021,4,4179,L4,Non-PSO,US-East,Others,AWS,TMEG,0.10,"$11,786","$1,179",$0,$0
2021,4,4182,L2,Non-PSO,India,Document Understanding AI,GCP,BFSI,0.30,"$12,343","$3,703",$0,$0
2021,4,4183,L2,Non-PSO,India,Data & Analytics,GCP,Others,0.30,"$9,524","$2,857",$0,$0
2021,4,4192,Commit,Non-PSO,US-Central,Marketing Analytics,GCP,BFSI,1.00,"$10,000","$10,000","$10,000","$25,000"
2021,4,4201,L1,PSO,US-East,Data & Analytics,GCP,HCLS,0.20,"$86,207","$17,241",$0,$0
2021,4,4202,Pre-Commit,Non-PSO,US-East,Data & Analytics,AWS,HCLS,0.90,"$19,643","$17,679","$17,679",$0
2021,4,4206,L1,Non-PSO,US-East,Others,Direct,BFSI,0.50,"$53,743","$26,871",$0,"$7,656"
2021,4,4211,L2,Non-PSO,India,Data & Analytics,GCP,TMEG,0.10,"$4,464",$446,$0,$0
2021,4,4213,L2-L4 Extn,Non-PSO,EMEA,Others,Direct,HCLS,0.90,"$38,667","$34,800","$34,800",$0
2021,4,4214,L1,Non-PSO,US-East,Custom AI/ML,AWS,Others,0.90,"$8,143","$7,329","$6,171",$0
2021,4,4221,L2,Non-PSO,US-East,Document Understanding AI,Direct,BFSI,0.30,"$12,632","$3,789",$0,$0
2021,4,4223,L1,Non-PSO,EMEA,Document Understanding AI,AWS,Others,0.90,"$29,762","$26,786",$0,"$20,000"
2021,4,4225,L2-L4 Extn,PSO,US-West,Conversational AI,GCP,Others,0.50,"$56,139","$28,069","$28,069",$0
2021,4,4229,L2,PSO,Canada,Data & Analytics,GCP,Others,0.20,"$31,500","$6,300",$0,$0
2021,4,4230,Commit,PSO,US-Central,Data & Analytics,GCP,HCLS,1.00,"$110,000","$110,000","$110,000","$150,360"
2021,4,4234,L1 Extn,Non-PSO,US-Central,Custom AI/ML,GCP,BFSI,0.90,"$10,179","$9,161","$9,161",$0
2021,4,4244,Commit,Non-PSO,US-East,Data & Analytics,AWS,Others,1.00,"$51,200","$51,200","$51,200","$28,800"
2021,4,4257,L3,Non-PSO,EMEA,Document Understanding AI,GCP,BFSI,0.25,"$21,607","$5,402",$0,$0
2021,4,4261,Commit,PSO,US-East,Data & Analytics,GCP,Others,1.00,"$55,000","$55,000","$55,000","$41,250"
2021,4,4262,L1,PSO,US-East,Document Understanding AI,GCP,BFSI,0.90,"$22,642","$20,377",$0,$0
2021,4,4267,lost,PSO,US-West,Conversational AI,GCP,TMEG,0.00,$0,$0,$0,"$10,960"
2021,4,4272,Commit,Non-PSO,EMEA,Data & Analytics,Direct,HCLS,1.00,"$9,000","$9,000","$9,000","$9,000"
2021,4,4276,L1,Non-PSO,EMEA,Marketing Analytics,GCP,BFSI,0.50,"$8,849","$4,424",$0,$0
2021,4,4277,Commit,PSO,US-Central,Application Modernization,GCP,Edu & PubSec,1.00,"$5,000","$5,000","$5,000",$0
2021,4,4278,L2-L4 Mega,Non-PSO,US-West,Others,AWS,TMEG,0.20,"$41,237","$8,247",$0,$0
2021,4,4287,L3,Non-PSO,US-East,Others,AWS,Others,0.10,"$19,565","$1,957",$0,$0
2021,4,4295,Commit,Non-PSO,Canada,Data & Analytics,AWS,BFSI,1.00,"$104,505","$104,505","$104,505",$0
2021,4,4296,L2-L4 Extn,Non-PSO,EMEA,Others,Direct,HCLS,0.90,"$27,699","$24,929","$24,929",$0
2021,4,4299,L1 Extn,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.70,"$3,500","$2,450","$2,450","$3,500"
2021,4,4300,L2,Non-PSO,US-East,Data & Analytics,Direct,HCLS,0.30,"$15,712","$4,714",$0,"$28,800"
2021,4,4303,Pre-Commit,Non-PSO,US-Central,Data & Analytics,GCP,Others,0.90,"$23,543","$21,189","$21,189",$0
2021,4,4304,Commit,Non-PSO,EMEA,Data & Analytics,GCP,HCLS,1.00,"$24,200","$24,200","$24,200","$11,000"
2021,4,4305,Pre-Commit,PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.75,"$291,496","$218,622","$218,622","$233,186"
2021,4,4306,Commit,Non-PSO,US-East,Others,Direct,BFSI,1.00,"$3,227","$3,227","$3,227",$0
2021,4,4317,L1,Non-PSO,US-East,Marketing Analytics,GCP,BFSI,0.90,"$43,686","$39,318",$0,"$11,000"
2021,4,4319,L2,Non-PSO,India,Others,AWS,Others,0.30,"$6,812","$2,044",$0,"$6,812"
2021,4,4331,L3,Non-PSO,EMEA,Others,GCP,Others,0.10,"$7,843",$784,$0,$0
2021,4,4333,L2,Non-PSO,US-West,ML Ops,Nvidia,Others,0.30,"$20,515","$6,155",$0,$0
2021,4,4334,L1,Non-PSO,India,Data & Analytics,GCP,HCLS,0.90,"$36,000","$32,400",$0,"$7,000"
2021,4,4340,Commit,Non-PSO,Canada,Custom AI/ML,AWS,BFSI,1.00,"$8,257","$8,257","$8,257","$26,858"
2021,4,4341,L2-L4 Extn,PSO,US-East,Conversational AI,GCP,Others,0.10,"$51,053","$5,105","$5,105",$0
2021,4,4347,On Hold,PSO,US-West,Data & Analytics,GCP,Others,0.00,"$83,581",$0,$0,$0
2021,4,4352,L2,Non-PSO,US-West,Conversational AI,GCP,Others,0.50,"$34,286","$17,143",$0,$0
2021,4,4354,L1,Non-PSO,Canada,Custom AI/ML,AWS,BFSI,0.90,"$23,585","$21,226",$0,$0
2021,4,4357,Commit,Non-PSO,India,Custom AI/ML,AWS,BFSI,0.00,$0,$0,$0,"$2,860"
2021,4,4362,L1 Extn,Non-PSO,US-West,Conversational AI,GCP,Edu & PubSec,0.00,$0,$0,$0,"$19,950"
2021,4,4363,Pre-Commit,PSO,US-West,Document Understanding AI,GCP,HCLS,0.50,"$7,000","$3,500","$3,500","-$80,750"
2021,4,4364,L2-L4 Extn,Non-PSO,US-East,Data & Analytics,Direct,TMEG,0.90,"$8,031","$7,228","$7,228",$0
2021,4,4366,Commit,Non-PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,1.00,"$21,560","$21,560","$21,560","$12,639"
2021,4,4370,L3,Non-PSO,US-West,Others,Nvidia,Others,0.10,"$100,000","$10,000",$0,$0
2021,4,4371,L2,Non-PSO,US-East,Document Understanding AI,GCP,HCLS,0.30,"$55,137","$16,541",$0,$0
2021,4,4373,L2,PSO,US-East,Marketing Analytics,GCP,Others,0.30,"$22,564","$6,769",$0,$0
2021,4,4375,L1 Extn,Non-PSO,US-East,Marketing Analytics,GCP,Others,0.90,"$17,143","$15,429","$15,429",$0
2021,4,4376,L2,PSO,US-East,Document Understanding AI,GCP,Edu & PubSec,0.30,"$11,833","$3,550",$0,$0
2021,4,4378,L2,PSO,US-East,Document Understanding AI,GCP,Edu & PubSec,0.30,"$56,262","$16,879",$0,$0
2021,4,4379,L2,Non-PSO,US-East,Document Understanding AI,Direct,BFSI,0.30,"$26,923","$8,077",$0,$0
2021,4,4382,L2-L4 Extn,Non-PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,0.00,"$6,160",$0,$0,$0
2021,4,4390,L1,PSO,US-West,Conversational AI,GCP,Edu & PubSec,0.30,"$104,740","$31,422",$0,"$79,305"
2021,4,4399,Commit,Non-PSO,India,Data & Analytics,GCP,HCLS,0.00,$0,$0,$0,"$3,667"
2021,4,4401,L1 Extn,Non-PSO,US-Central,Document Understanding AI,GCP,Edu & PubSec,0.90,"$3,824","$3,442","$3,442",$0
2021,4,4414,L4,Non-PSO,US-East,Data & Analytics,GCP,Others,0.10,"$4,945",$495,$0,$0
2021,4,4419,L1,PSO,US-East,Data & Analytics,GCP,Others,0.90,"$15,029","$13,526",$0,"$39,554"
2021,4,4422,L1,Non-PSO,US-East,Marketing Analytics,GCP,HCLS,0.90,"$11,792","$10,613",$0,$0
2021,4,4424,L1,Non-PSO,EMEA,Data & Analytics,GCP,BFSI,0.50,"$46,971","$23,486",$0,$0
2021,4,4432,L2,Non-PSO,US-East,Data & Analytics,GCP,Edu & PubSec,0.75,"$71,383","$53,537",$0,"$59,573"
2021,4,4433,L1,Non-PSO,EMEA,Others,Direct,HCLS,0.90,"$42,103","$37,893",$0,$0
2021,4,4434,L2-L4 Extn,Non-PSO,US-West,Conversational AI,GCP,Edu & PubSec,0.90,"$24,231","$21,808","$21,808",$0
2021,4,4435,L2,Non-PSO,EMEA,Others,Direct,HCLS,0.30,"$46,013","$13,804",$0,$0
2021,4,4438,Commit,Non-PSO,US-East,Data & Analytics,GCP,Edu & PubSec,1.00,"$62,366","$62,366","$62,366","$88,560"
2021,4,4441,L2,PSO,US-East,Document Understanding AI,GCP,BFSI,0.30,"$38,285","$11,486",$0,$0
2021,4,4449,L1,PSO,US-East,Data & Analytics,GCP,Others,0.90,"$51,667","$46,500",$0,"$15,500"
2021,4,4463,L1 Extn,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.90,"$28,862","$25,976","$25,976","$5,280"
2021,4,4482,L2-L4 Extn,PSO,US-West,Document Understanding AI,GCP,HCLS,0.20,"$163,690","$32,738","$32,738",$0
2021,4,4485,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.00,$0,$0,$0,"$58,608"
2021,4,4488,L1 Extn,Non-PSO,US-Central,Document Understanding AI,GCP,Others,0.10,"$60,000","$6,000","$6,000",$0
2021,4,4495,L1 Extn,Non-PSO,US-Central,Conversational AI,GCP,HCLS,1.00,$1,$1,$1,$0
2021,4,4496,L2-L4 Extn,Non-PSO,US-Central,Document Understanding AI,GCP,BFSI,0.30,"$23,810","$7,143","$7,143",$0
2021,4,4497,Commit,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.00,$0,$0,$0,"$5,000"
2021,4,4516,L2,Non-PSO,US-East,Data & Analytics,GCP,BFSI,0.30,"$8,000","$2,400",$0,$0
2021,4,4525,Commit,Non-PSO,US-East,Data & Analytics,GCP,Edu & PubSec,1.00,"$8,459","$8,459","$8,459","$7,056"
2021,4,4532,L3,Non-PSO,India,Others,AWS,Others,0.10,"$1,351",$135,$0,$0
2021,4,4539,L1 Mega,PSO,LATAM,Data & Analytics,GCP,Others,0.00,"$203,502",$0,$0,$0
2021,4,4544,L3,Non-PSO,US-East,Document Understanding AI,GCP,HCLS,0.10,"$41,429","$4,143",$0,$0
2021,4,4546,L3,Non-PSO,US-East,Data & Analytics,AWS,HCLS,0.10,"$7,143",$714,$0,$0
2021,4,4550,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.00,$0,$0,$0,"$33,968"
2021,4,4551,L1,PSO,US-East,Data & Analytics,GCP,Edu & PubSec,0.90,"$21,879","$19,691",$0,$0
2021,4,4567,L2,PSO,US-West,Conversational AI,GCP,BFSI,0.30,"$41,486","$12,446",$0,$0
2021,4,4583,L3,Non-PSO,US-East,Document Understanding AI,GCP,HCLS,0.10,"$40,000","$4,000",$0,$0
2021,4,4586,L2,PSO,US-Central,Data & Analytics,GCP,Others,0.30,"$9,498","$2,850",$0,$0
2021,4,4592,L4,Non-PSO,US-West,Custom AI/ML,Direct,TMEG,0.10,"$26,786","$2,679",$0,$0
2021,4,4604,L3,PSO,US-East,Data & Analytics,GCP,Others,0.50,"$37,200","$18,600",$0,$0
2021,4,4611,L1,PSO,US-Central,Data & Analytics,GCP,Others,0.90,"$10,316","$9,284",$0,$0
2021,4,4615,L1,PSO,US-Central,Data & Analytics,GCP,Others,0.90,"$7,290","$6,561",$0,"$32,035"
2021,4,4618,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$16,632","$16,632","$16,632","$16,368"
2021,4,4620,L1,Non-PSO,US-East,Marketing Analytics,GCP,Others,0.90,"$37,843","$34,059",$0,"$28,050"
2021,4,4621,L1,Non-PSO,US-East,Custom AI/ML,GCP,Others,0.90,"$37,843","$34,059",$0,"$28,050"
2021,4,4624,L2,Non-PSO,US-West,Data & Analytics,GCP,Others,0.30,"$13,750","$4,125",$0,$0
2021,4,4634,L3,PSO,US-Central,Data & Analytics,GCP,HCLS,0.80,"$32,850","$26,280",$0,$0
2021,4,4644,L2,Non-PSO,India,Data & Analytics,GCP,HCLS,0.30,"$3,889","$1,167",$0,$0
2021,4,4646,L3,PSO,US-East,Custom AI/ML,GCP,Others,0.10,"$16,533","$1,653",$0,$0
2021,4,4652,Commit,Non-PSO,US-East,Custom AI/ML,Direct,HCLS,1.00,"$4,860","$4,860","$4,860",$0
2021,4,4658,L2,PSO,US-West,Conversational AI,GCP,Others,0.10,"$93,929","$9,393",$0,$0
2021,4,4668,L2,PSO,US-West,Data & Analytics,GCP,Others,0.30,"$10,476","$3,143",$0,$0
2021,4,4680,Not in Pipeline,Non-PSO,India,Marketing Analytics,GCP,Edu & PubSec,0.00,$0,$0,$0,"$9,000"
2021,4,4681,L3,Non-PSO,US-East,Others,GCP,Edu & PubSec,0.10,"$60,000","$6,000",$0,$0
2021,4,4794,Not in Pipeline,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.00,$0,$0,$0,"$12,000"
2021,5,1339,On Hold,Non-PSO,US-Central,Marketing Analytics,GCP,Others,0.00,"$49,821",$0,$0,$0
2021,5,1466,L3,Non-PSO,US-East,Custom AI/ML,GCP,HCLS,0.75,"$12,078","$9,058",$0,$0
2021,5,1544,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.00,$0,$0,$0,"$20,000"
2021,5,1947,Commit,PSO,US-West,Data & Analytics,GCP,Others,1.00,"$6,525","$6,525","$6,525","$6,525"
2021,5,1960,Commit,PSO,US-East,Data & Analytics,GCP,HCLS,1.00,"$140,280","$140,280","$140,280","$151,361"
2021,5,1998,L2,Non-PSO,US-West,Custom AI/ML,GCP,TMEG,0.30,"$1,429",$429,$0,$0
2021,5,2009,Commit,Non-PSO,US-East,Custom AI/ML,Direct,BFSI,1.00,"$43,889","$43,889","$43,889","$39,500"
2021,5,2046,L4,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.10,"$27,679","$2,768",$0,$0
2021,5,2086,Commit,Non-PSO,US-East,Custom AI/ML,Direct,TMEG,1.00,"$83,907","$83,907","$83,907","$59,410"
2021,5,2090,Commit,Non-PSO,US-West,Document Understanding AI,GCP,BFSI,1.00,"$40,000","$40,000","$40,000","$23,475"
2021,5,2154,On Hold,Non-PSO,US-East,Conversational AI,GCP,Others,0.00,"$28,920",$0,$0,$0
2021,5,2170,L1,Non-PSO,US-Central,Custom AI/ML,GCP,Others,0.90,"$35,714","$32,143",$0,$0
2021,5,2240,Commit,Non-PSO,US-Central,Others,Direct,BFSI,1.00,"$39,312","$39,312","$39,312","$33,456"
2021,5,2287,On Hold,Non-PSO,US-East,Custom AI/ML,Direct,TMEG,0.00,"$50,000",$0,$0,$0
2021,5,2294,L1 Extn,Non-PSO,India,Custom AI/ML,Direct,Others,0.90,"$15,240","$13,716","$13,716",$0
2021,5,2295,Commit,Non-PSO,US-Central,Others,AWS,BFSI,1.00,"$100,000","$100,000","$100,000","$80,343"
2021,5,2303,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$25,920","$25,920","$25,920","$24,000"
2021,5,2307,Commit,Non-PSO,US-Central,Custom AI/ML,GCP,BFSI,0.00,$0,$0,$0,"$18,750"
2021,5,2455,On Hold,PSO,US-West,Others,GCP,HCLS,0.00,"$5,714",$0,$0,$0
2021,5,2587,Commit,PSO,US-West,Conversational AI,GCP,TMEG,1.00,"$123,480","$123,480","$123,480","$123,480"
2021,5,2593,Commit,PSO,US-East,Custom AI/ML,GCP,HCLS,1.00,"$48,750","$48,750","$48,750","$16,500"
2021,5,2639,L2,Non-PSO,US-Central,Marketing Analytics,GCP,Others,0.90,"$48,750","$43,875",$0,$0
2021,5,2645,L2-L4 Mega,Non-PSO,US-Central,Others,AWS,Others,0.00,"$577,619",$0,$0,$0
2021,5,2663,L4,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.10,"$24,603","$2,460",$0,$0
2021,5,2673,Commit,PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,1.00,"$100,000","$100,000","$100,000","$69,300"
2021,5,2681,Commit,Non-PSO,US-Central,Data & Analytics,GCP,Others,1.00,"$1,690","$1,690","$1,690","$1,470"
2021,5,2687,L1,Non-PSO,US-Central,Data & Analytics,GCP,Others,0.90,"$57,000","$51,300",$0,$0
2021,5,2722,On Hold,Non-PSO,US-Central,Marketing Analytics,GCP,Edu & PubSec,0.00,"$62,000",$0,$0,$0
2021,5,2751,Commit,PSO,US-East,Conversational AI,GCP,HCLS,1.00,"$17,634","$17,634","$17,634",$0
2021,5,2756,On Hold,Non-PSO,US-West,Conversational AI,GCP,Others,0.00,"$37,500",$0,$0,$0
2021,5,2762,Commit,Non-PSO,EMEA,Data & Analytics,GCP,HCLS,1.00,"$49,230","$49,230","$49,230","$32,055"
2021,5,2797,L2,Non-PSO,India,Document Understanding AI,Direct,BFSI,0.20,"$2,143",$429,$0,$0
2021,5,2907,Commit,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,1.00,"$2,580","$2,580","$2,580","$2,580"
2021,5,2959,On Hold,Non-PSO,US-East,Marketing Analytics,GCP,Others,0.00,"$32,500",$0,$0,$0
2021,5,2988,Commit,Non-PSO,US-West,Data & Analytics,GCP,Others,1.00,"$20,300","$20,300","$20,300","$20,832"
2021,5,3059,Commit,PSO,US-West,Conversational AI,GCP,TMEG,1.00,"$50,614","$50,614","$50,614","$39,512"
